%
% SMC-23ST (34.258000 N -77.919900 E)
% SMC-23ST-WL (34.258000 N -77.919900 E)
% PBWL-00 is located near N 23rd St and Smith Creek.
% SMC-KERR-WL (34.262500 N -77.887700 E)
% PBWL-01 is located near Kerr Ave and Smith Creek.
%
% SMC-23ST Air pressure (mbar) @ 0 m (height)
% SMC-23ST Air temperature (deg C) @ 0 m (height)
% SMC-23ST Salinity (ppt) @ 0 m (depth)
% SMC-23ST-WL Water level (m) @ 0 m (depth)
% SMC-KERR-WL Water level (m) @ 0 m (depth)
%
Time (utc),SMC-23ST Air pressure (mbar),SMC-23ST Air pressure (mbar) quality,SMC-23ST Air temperature (deg C),SMC-23ST Air temperature (deg C) quality,SMC-23ST Salinity (ppt),SMC-23ST Salinity (ppt) quality,SMC-23ST-WL Water level (m),SMC-23ST-WL Water level (m) quality,SMC-KERR-WL Water level (m),SMC-KERR-WL Water level (m) quality
2024-08-05 17:30,1023.44,not evaluated,28.14,not evaluated,0.14,not evaluated,,,,
2024-08-05 18:00,1022.97,not evaluated,28.08,not evaluated,0.13,not evaluated,,,,
2024-08-05 18:00,,,,,,,0.19,not evaluated,0.37,not evaluated
2024-08-05 18:30,1022.76,not evaluated,28.02,not evaluated,0.12,not evaluated,,,,
2024-08-05 19:00,1022.76,not evaluated,27.95,not evaluated,0.10,not evaluated,,,,
2024-08-05 19:00,,,,,,,-0.13,not evaluated,-0.08,not evaluated
2024-08-05 19:30,1023.03,not evaluated,27.95,not evaluated,0.10,not evaluated,,,,
2024-08-05 20:00,1022.72,not evaluated,27.84,not evaluated,0.09,not evaluated,,,,
2024-08-05 20:00,,,,,,,-0.41,not evaluated,-0.40,not evaluated
2024-08-05 20:30,1022.46,not evaluated,26.28,not evaluated,0.09,not evaluated,,,,
2024-08-05 21:00,1022.50,not evaluated,26.16,not evaluated,0.09,not evaluated,,,,
2024-08-05 21:00,,,,,,,-0.55,not evaluated,-0.56,not evaluated
2024-08-05 21:30,1022.53,not evaluated,26.53,not evaluated,0.09,not evaluated,,,,
2024-08-05 22:00,1022.49,not evaluated,26.46,not evaluated,0.09,not evaluated,,,,
2024-08-05 22:00,,,,,,,,,-0.67,not evaluated
2024-08-05 22:00,,,,,,,-0.63,not evaluated,,
2024-08-05 22:30,1022.09,not evaluated,26.57,not evaluated,0.09,not evaluated,,,,
2024-08-05 23:00,1021.81,not evaluated,26.50,not evaluated,0.09,not evaluated,,,,
2024-08-05 23:00,,,,,,,-0.45,not evaluated,,
2024-08-05 23:00,,,,,,,,,-0.51,not evaluated
2024-08-05 23:30,1022.02,not evaluated,26.47,not evaluated,0.10,not evaluated,,,,
2024-08-06 00:00,1021.80,not evaluated,26.21,not evaluated,0.11,not evaluated,,,,
2024-08-06 00:00,,,,,,,-0.01,not evaluated,-0.09,not evaluated
2024-08-06 00:30,1021.75,not evaluated,26.18,not evaluated,0.13,not evaluated,,,,
2024-08-06 01:00,1021.66,not evaluated,26.11,not evaluated,0.14,not evaluated,,,,
2024-08-06 01:00,,,,,,,0.38,not evaluated,0.29,not evaluated
2024-08-06 01:30,1021.68,not evaluated,26.15,not evaluated,0.14,not evaluated,,,,
2024-08-06 02:00,1021.64,not evaluated,26.12,not evaluated,0.15,not evaluated,,,,
2024-08-06 02:00,,,,,,,0.57,not evaluated,0.48,not evaluated
2024-08-06 02:30,1021.37,not evaluated,26.18,not evaluated,0.15,not evaluated,,,,
2024-08-06 03:00,1021.17,not evaluated,26.22,not evaluated,0.16,not evaluated,,,,
2024-08-06 03:00,,,,,,,0.70,not evaluated,0.61,not evaluated
2024-08-06 03:30,1021.26,not evaluated,26.24,not evaluated,0.16,not evaluated,,,,
2024-08-06 04:00,1020.98,not evaluated,25.84,not evaluated,0.15,not evaluated,,,,
2024-08-06 04:00,,,,,,,0.80,not evaluated,,
2024-08-06 04:00,,,,,,,,,0.71,not evaluated
2024-08-06 04:30,1021.00,not evaluated,26.28,not evaluated,0.14,not evaluated,,,,
2024-08-06 05:00,1020.70,not evaluated,26.23,not evaluated,0.14,not evaluated,,,,
2024-08-06 05:00,,,,,,,0.80,not evaluated,,
2024-08-06 05:00,,,,,,,,,0.80,not evaluated
2024-08-06 05:30,1020.28,not evaluated,26.46,not evaluated,0.14,not evaluated,,,,
2024-08-06 06:00,1019.94,not evaluated,26.32,not evaluated,0.15,not evaluated,,,,
2024-08-06 06:00,,,,,,,0.64,not evaluated,,
2024-08-06 06:00,,,,,,,,,0.75,not evaluated
2024-08-06 06:30,1019.60,not evaluated,26.49,not evaluated,0.15,not evaluated,,,,
2024-08-06 07:00,1019.54,not evaluated,26.53,not evaluated,0.15,not evaluated,,,,
2024-08-06 07:00,,,,,,,0.37,not evaluated,0.61,not evaluated
2024-08-06 07:30,1018.98,not evaluated,26.51,not evaluated,0.14,not evaluated,,,,
2024-08-06 08:00,1018.42,not evaluated,26.54,not evaluated,0.12,not evaluated,,,,
2024-08-06 08:00,,,,,,,,,0.35,not evaluated
2024-08-06 08:30,1018.46,not evaluated,26.61,not evaluated,0.11,not evaluated,,,,
2024-08-06 09:00,1018.80,not evaluated,26.64,not evaluated,0.10,not evaluated,,,,
2024-08-06 09:00,,,,,,,-0.27,not evaluated,-0.17,not evaluated
2024-08-06 09:30,1018.73,not evaluated,26.70,not evaluated,0.10,not evaluated,,,,
2024-08-06 10:00,1018.71,not evaluated,26.77,not evaluated,0.10,not evaluated,,,,
2024-08-06 10:00,,,,,,,-0.52,not evaluated,-0.53,not evaluated
2024-08-06 10:30,1018.38,not evaluated,26.85,not evaluated,0.10,not evaluated,,,,
2024-08-06 11:00,1018.06,not evaluated,26.87,not evaluated,0.09,not evaluated,,,,
2024-08-06 11:00,,,,,,,,,-0.61,not evaluated
2024-08-06 11:00,,,,,,,-0.55,not evaluated,,
2024-08-06 11:30,1018.32,not evaluated,26.92,not evaluated,0.10,not evaluated,,,,
2024-08-06 12:00,1018.38,not evaluated,26.90,not evaluated,0.11,not evaluated,,,,
2024-08-06 12:00,,,,,,,-0.17,not evaluated,,
2024-08-06 12:00,,,,,,,,,-0.25,not evaluated
2024-08-06 12:30,1018.44,not evaluated,26.92,not evaluated,0.12,not evaluated,,,,
2024-08-06 13:00,1018.33,not evaluated,26.87,not evaluated,0.13,not evaluated,,,,
2024-08-06 13:00,,,,,,,0.27,not evaluated,0.18,not evaluated
2024-08-06 13:30,1018.05,not evaluated,26.91,not evaluated,0.14,not evaluated,,,,
2024-08-06 14:00,1018.04,not evaluated,25.52,not evaluated,0.14,not evaluated,,,,
2024-08-06 14:00,,,,,,,,,0.42,not evaluated
2024-08-06 14:00,,,,,,,0.51,not evaluated,,
2024-08-06 14:30,1017.70,not evaluated,25.57,not evaluated,0.15,not evaluated,,,,
2024-08-06 15:00,1017.89,not evaluated,25.91,not evaluated,0.15,not evaluated,,,,
2024-08-06 15:00,,,,,,,0.64,not evaluated,0.56,not evaluated
2024-08-06 15:30,1017.50,not evaluated,25.68,not evaluated,0.15,not evaluated,,,,
2024-08-06 16:00,1017.58,not evaluated,25.99,not evaluated,0.15,not evaluated,,,,
2024-08-06 16:00,,,,,,,0.72,not evaluated,0.66,not evaluated
2024-08-06 16:30,1017.19,not evaluated,26.09,not evaluated,0.15,not evaluated,,,,
2024-08-06 17:00,1016.50,not evaluated,26.23,not evaluated,0.15,not evaluated,,,,
2024-08-06 17:00,,,,,,,0.73,not evaluated,,
2024-08-06 17:00,,,,,,,,,0.72,not evaluated
2024-08-06 17:30,1016.11,not evaluated,26.58,not evaluated,0.15,not evaluated,,,,
2024-08-06 18:00,1015.91,not evaluated,26.46,not evaluated,0.15,not evaluated,,,,
2024-08-06 18:00,,,,,,,0.62,not evaluated,,
2024-08-06 18:00,,,,,,,,,0.70,not evaluated
2024-08-06 18:30,1015.84,not evaluated,26.15,not evaluated,0.15,not evaluated,,,,
2024-08-06 19:00,1015.36,not evaluated,25.75,not evaluated,0.14,not evaluated,,,,
2024-08-06 19:00,,,,,,,0.39,not evaluated,0.58,not evaluated
2024-08-06 19:30,1014.80,not evaluated,25.72,not evaluated,0.13,not evaluated,,,,
2024-08-06 20:00,1014.29,not evaluated,25.91,not evaluated,0.12,not evaluated,,,,
2024-08-06 20:00,,,,,,,,,0.39,not evaluated
2024-08-06 20:00,,,,,,,0.16,not evaluated,,
2024-08-06 20:30,1014.11,not evaluated,26.10,not evaluated,0.11,not evaluated,,,,
2024-08-06 21:00,1013.92,not evaluated,26.28,not evaluated,0.10,not evaluated,,,,
2024-08-06 21:00,,,,,,,-0.13,not evaluated,,
2024-08-06 21:00,,,,,,,,,0.02,not evaluated
2024-08-06 21:30,1013.80,not evaluated,26.35,not evaluated,0.09,not evaluated,,,,
2024-08-06 22:00,1013.31,not evaluated,26.43,not evaluated,0.09,not evaluated,,,,
2024-08-06 22:00,,,,,,,-0.37,not evaluated,-0.31,not evaluated
2024-08-06 22:30,1013.10,not evaluated,26.58,not evaluated,0.09,not evaluated,,,,
2024-08-06 23:00,1013.38,not evaluated,26.67,not evaluated,0.09,not evaluated,,,,
2024-08-06 23:00,,,,,,,-0.45,not evaluated,-0.45,not evaluated
2024-08-06 23:30,1013.36,not evaluated,26.73,not evaluated,0.09,not evaluated,,,,
2024-08-07 00:00,1012.99,not evaluated,26.69,not evaluated,0.09,not evaluated,,,,
2024-08-07 00:00,,,,,,,-0.24,not evaluated,-0.32,not evaluated
2024-08-07 00:30,1012.84,not evaluated,26.32,not evaluated,0.10,not evaluated,,,,
2024-08-07 01:00,1012.77,not evaluated,26.33,not evaluated,0.10,not evaluated,,,,
2024-08-07 01:00,,,,,,,,,0.12,not evaluated
2024-08-07 01:00,,,,,,,0.21,not evaluated,,
2024-08-07 01:30,1012.71,not evaluated,26.21,not evaluated,0.11,not evaluated,,,,
2024-08-07 02:00,1013.10,not evaluated,26.34,not evaluated,0.12,not evaluated,,,,
2024-08-07 02:00,,,,,,,0.53,not evaluated,,
2024-08-07 02:00,,,,,,,,,0.45,not evaluated
2024-08-07 02:30,1013.02,not evaluated,26.49,not evaluated,0.13,not evaluated,,,,
2024-08-07 03:00,1012.87,not evaluated,26.57,not evaluated,0.14,not evaluated,,,,
2024-08-07 03:00,,,,,,,0.69,not evaluated,0.60,not evaluated
2024-08-07 03:30,1012.55,not evaluated,26.58,not evaluated,0.15,not evaluated,,,,
2024-08-07 04:00,1012.30,not evaluated,26.68,not evaluated,0.15,not evaluated,,,,
2024-08-07 04:00,,,,,,,,,0.72,not evaluated
2024-08-07 04:00,,,,,,,0.81,not evaluated,,
2024-08-07 04:30,1011.80,not evaluated,26.67,not evaluated,0.16,not evaluated,,,,
2024-08-07 05:00,1011.61,not evaluated,26.67,not evaluated,0.15,not evaluated,,,,
2024-08-07 05:00,,,,,,,0.88,not evaluated,,
2024-08-07 05:00,,,,,,,,,0.82,not evaluated
2024-08-07 05:30,1011.47,not evaluated,26.28,not evaluated,0.15,not evaluated,,,,
2024-08-07 06:00,1010.91,not evaluated,26.33,not evaluated,0.15,not evaluated,,,,
2024-08-07 06:00,,,,,,,,,0.87,not evaluated
2024-08-07 06:00,,,,,,,0.79,not evaluated,,
2024-08-07 06:30,1010.52,not evaluated,26.23,not evaluated,0.15,not evaluated,,,,
2024-08-07 07:00,1010.74,not evaluated,26.19,not evaluated,0.14,not evaluated,,,,
2024-08-07 07:00,,,,,,,,,0.78,not evaluated
2024-08-07 07:00,,,,,,,0.60,not evaluated,,
2024-08-07 07:30,1010.66,not evaluated,25.74,not evaluated,0.12,not evaluated,,,,
2024-08-07 08:00,1009.72,not evaluated,25.42,not evaluated,0.11,not evaluated,,,,
2024-08-07 08:00,,,,,,,0.35,not evaluated,0.66,not evaluated
2024-08-07 08:30,1009.41,not evaluated,25.44,not evaluated,0.10,not evaluated,,,,
2024-08-07 09:00,1009.18,not evaluated,25.48,not evaluated,0.09,not evaluated,,,,
2024-08-07 09:00,,,,,,,,,0.49,not evaluated
2024-08-07 09:30,1008.88,not evaluated,25.63,not evaluated,0.08,not evaluated,,,,
2024-08-07 10:00,1009.12,not evaluated,25.81,not evaluated,0.07,not evaluated,,,,
2024-08-07 10:00,,,,,,,,,0.21,not evaluated
2024-08-07 10:30,1009.42,not evaluated,25.82,not evaluated,0.07,not evaluated,,,,
2024-08-07 11:00,1009.36,not evaluated,26.01,not evaluated,0.06,not evaluated,,,,
2024-08-07 11:00,,,,,,,,,-0.06,not evaluated
2024-08-07 11:30,1009.08,not evaluated,25.90,not evaluated,0.06,not evaluated,,,,
2024-08-07 12:00,1009.25,not evaluated,25.80,not evaluated,0.06,not evaluated,,,,
2024-08-07 12:00,,,,,,,,,-0.14,not evaluated
2024-08-07 12:30,1009.06,not evaluated,25.72,not evaluated,0.06,not evaluated,,,,
2024-08-07 13:00,1009.30,not evaluated,25.92,not evaluated,0.07,not evaluated,,,,
2024-08-07 13:00,,,,,,,0.11,not evaluated,,
2024-08-07 13:00,,,,,,,,,0.12,not evaluated
2024-08-07 13:30,1009.19,not evaluated,25.87,not evaluated,0.07,not evaluated,,,,
2024-08-07 14:00,1009.32,not evaluated,26.01,not evaluated,0.08,not evaluated,,,,
2024-08-07 14:00,,,,,,,0.43,not evaluated,0.40,not evaluated
2024-08-07 14:30,1009.22,not evaluated,26.34,not evaluated,0.08,not evaluated,,,,
2024-08-07 15:00,1009.20,not evaluated,26.87,not evaluated,0.09,not evaluated,,,,
2024-08-07 15:00,,,,,,,,,0.58,not evaluated
2024-08-07 15:00,,,,,,,0.61,not evaluated,,
2024-08-07 15:30,1009.58,not evaluated,26.78,not evaluated,0.09,not evaluated,,,,
2024-08-07 16:00,1009.47,not evaluated,26.23,not evaluated,0.10,not evaluated,,,,
2024-08-07 16:00,,,,,,,0.74,not evaluated,,
2024-08-07 16:00,,,,,,,,,0.70,not evaluated
2024-08-07 16:30,1008.99,not evaluated,25.86,not evaluated,0.10,not evaluated,,,,
2024-08-07 17:00,1009.09,not evaluated,26.27,not evaluated,0.11,not evaluated,,,,
2024-08-07 17:00,,,,,,,0.84,not evaluated,0.82,not evaluated
2024-08-07 17:30,1008.76,not evaluated,26.58,not evaluated,0.11,not evaluated,,,,
2024-08-07 18:00,1008.35,not evaluated,27.06,not evaluated,0.10,not evaluated,,,,
2024-08-07 18:00,,,,,,,,,0.86,not evaluated
2024-08-07 18:00,,,,,,,0.78,not evaluated,,
2024-08-07 18:30,1007.91,not evaluated,27.83,not evaluated,0.09,not evaluated,,,,
2024-08-07 19:00,1007.51,not evaluated,28.05,not evaluated,0.08,not evaluated,,,,
2024-08-07 19:00,,,,,,,,,0.80,not evaluated
2024-08-07 19:00,,,,,,,0.63,not evaluated,,
2024-08-07 19:30,1007.01,not evaluated,27.84,not evaluated,0.07,not evaluated,,,,
2024-08-07 20:00,1007.00,not evaluated,27.36,not evaluated,0.07,not evaluated,,,,
2024-08-07 20:00,,,,,,,0.42,not evaluated,0.72,not evaluated
2024-08-07 20:30,1006.89,not evaluated,26.97,not evaluated,0.05,not evaluated,,,,
2024-08-07 21:00,1006.59,not evaluated,26.60,not evaluated,0.04,not evaluated,,,,
2024-08-07 21:00,,,,,,,0.19,not evaluated,,
2024-08-07 21:00,,,,,,,,,0.60,not evaluated
2024-08-07 21:30,1006.29,not evaluated,26.36,not evaluated,0.03,not evaluated,,,,
2024-08-07 22:00,1006.04,not evaluated,26.35,not evaluated,0.03,not evaluated,,,,
2024-08-07 22:00,,,,,,,0.01,not evaluated,0.42,not evaluated
2024-08-07 22:30,1005.95,not evaluated,26.28,not evaluated,0.02,not evaluated,,,,
2024-08-07 23:00,1006.26,not evaluated,26.26,not evaluated,0.02,not evaluated,,,,
2024-08-07 23:00,,,,,,,-0.12,not evaluated,0.27,not evaluated
2024-08-07 23:30,1006.13,not evaluated,26.07,not evaluated,0.02,not evaluated,,,,
2024-08-08 00:00,1004.84,not evaluated,25.88,not evaluated,0.02,not evaluated,,,,
2024-08-08 00:00,,,,,,,0.04,not evaluated,,
2024-08-08 00:00,,,,,,,,,0.32,not evaluated
2024-08-08 00:30,1005.08,not evaluated,26.04,not evaluated,0.02,not evaluated,,,,
2024-08-08 01:00,1005.82,not evaluated,25.95,not evaluated,0.02,not evaluated,,,,
2024-08-08 01:00,,,,,,,0.31,not evaluated,0.53,not evaluated
2024-08-08 01:30,1005.73,not evaluated,25.82,not evaluated,0.02,not evaluated,,,,
2024-08-08 02:00,1005.91,not evaluated,25.76,not evaluated,0.03,not evaluated,,,,
2024-08-08 02:00,,,,,,,0.59,not evaluated,0.71,not evaluated
2024-08-08 02:30,1005.53,not evaluated,25.91,not evaluated,0.02,not evaluated,,,,
2024-08-08 03:00,1005.45,not evaluated,26.01,not evaluated,0.02,not evaluated,,,,
2024-08-08 03:00,,,,,,,,,0.90,not evaluated
2024-08-08 03:00,,,,,,,0.83,not evaluated,,
2024-08-08 03:30,1005.45,not evaluated,25.93,not evaluated,0.02,not evaluated,,,,
2024-08-08 04:00,1005.27,not evaluated,25.95,not evaluated,0.02,not evaluated,,,,
2024-08-08 04:00,,,,,,,,,1.08,not evaluated
2024-08-08 04:00,,,,,,,1.00,not evaluated,,
2024-08-08 04:30,1005.39,not evaluated,26.07,not evaluated,0.02,not evaluated,,,,
2024-08-08 05:00,1005.64,not evaluated,26.08,not evaluated,0.02,not evaluated,,,,
2024-08-08 05:00,,,,,,,1.12,not evaluated,,
2024-08-08 05:00,,,,,,,,,1.22,not evaluated
2024-08-08 05:30,1005.54,not evaluated,25.96,not evaluated,0.02,not evaluated,,,,
2024-08-08 06:00,1004.97,not evaluated,25.90,not evaluated,0.01,not evaluated,,,,
2024-08-08 06:00,,,,,,,1.12,not evaluated,1.30,not evaluated
2024-08-08 06:30,1004.94,not evaluated,25.91,not evaluated,0.01,not evaluated,,,,
2024-08-08 07:00,1004.71,not evaluated,26.15,not evaluated,0.01,not evaluated,,,,
2024-08-08 07:00,,,,,,,1.04,not evaluated,,
2024-08-08 07:00,,,,,,,,,1.34,not evaluated
2024-08-08 07:30,1004.85,not evaluated,25.72,not evaluated,0.01,not evaluated,,,,
2024-08-08 08:00,1004.41,not evaluated,25.73,not evaluated,0.01,not evaluated,,,,
2024-08-08 08:00,,,,,,,,,1.34,not evaluated
2024-08-08 08:00,,,,,,,0.94,not evaluated,,
2024-08-08 08:30,1004.36,not evaluated,25.73,not evaluated,0.01,not evaluated,,,,
2024-08-08 09:00,1004.49,not evaluated,25.51,not evaluated,0.01,not evaluated,,,,
2024-08-08 09:00,,,,,,,0.84,not evaluated,,
2024-08-08 09:00,,,,,,,,,1.35,not evaluated
2024-08-08 09:30,1004.52,not evaluated,25.84,not evaluated,0.01,not evaluated,,,,
2024-08-08 10:00,1004.61,not evaluated,26.06,not evaluated,0.01,not evaluated,,,,
2024-08-08 10:00,,,,,,,0.71,not evaluated,1.34,not evaluated
2024-08-08 10:30,1004.84,not evaluated,26.04,not evaluated,0.00,not evaluated,,,,
2024-08-08 11:00,1004.87,not evaluated,25.67,not evaluated,0.00,not evaluated,,,,
2024-08-08 11:00,,,,,,,0.56,not evaluated,,
2024-08-08 11:00,,,,,,,,,1.31,not evaluated
2024-08-08 11:30,1005.22,not evaluated,25.74,not evaluated,0.00,not evaluated,,,,
2024-08-08 12:00,1005.14,not evaluated,25.78,not evaluated,0.00,not evaluated,,,,
2024-08-08 12:00,,,,,,,0.44,not evaluated,1.28,not evaluated
2024-08-08 12:30,1005.21,not evaluated,25.82,not evaluated,0.00,not evaluated,,,,
2024-08-08 13:00,1005.17,not evaluated,26.12,not evaluated,0.00,not evaluated,,,,
2024-08-08 13:00,,,,,,,0.44,not evaluated,1.25,not evaluated
2024-08-08 13:30,1005.66,not evaluated,26.09,not evaluated,0.01,not evaluated,,,,
2024-08-08 14:00,1005.94,not evaluated,26.20,not evaluated,0.00,not evaluated,,,,
2024-08-08 14:00,,,,,,,0.58,not evaluated,,
2024-08-08 14:00,,,,,,,,,1.21,not evaluated
2024-08-08 14:30,1006.01,not evaluated,25.54,not evaluated,0.00,not evaluated,,,,
2024-08-08 15:00,1006.24,not evaluated,25.89,not evaluated,0.00,not evaluated,,,,
2024-08-08 15:00,,,,,,,0.79,not evaluated,1.20,not evaluated
2024-08-08 15:30,1006.60,not evaluated,26.46,not evaluated,0.01,not evaluated,,,,
2024-08-08 16:00,1006.84,not evaluated,25.83,not evaluated,0.01,not evaluated,,,,
2024-08-08 16:00,,,,,,,0.91,not evaluated,1.22,not evaluated
2024-08-08 16:30,1006.92,not evaluated,27.02,not evaluated,0.00,not evaluated,,,,
2024-08-08 17:00,1007.20,not evaluated,27.88,not evaluated,0.00,not evaluated,,,,
2024-08-08 17:00,,,,,,,1.01,not evaluated,,
2024-08-08 17:00,,,,,,,,,1.24,not evaluated
2024-08-08 17:30,1007.16,not evaluated,27.99,not evaluated,0.00,not evaluated,,,,
2024-08-08 18:00,1007.22,not evaluated,27.46,not evaluated,0.01,not evaluated,,,,
2024-08-08 18:00,,,,,,,,,1.26,not evaluated
2024-08-08 18:00,,,,,,,1.08,not evaluated,,
2024-08-08 18:30,1006.99,not evaluated,28.28,not evaluated,0.01,not evaluated,,,,
2024-08-08 19:00,1007.28,not evaluated,28.33,not evaluated,0.01,not evaluated,,,,
2024-08-08 19:00,,,,,,,1.06,not evaluated,1.27,not evaluated
2024-08-08 19:30,1007.33,not evaluated,28.38,not evaluated,0.01,not evaluated,,,,
2024-08-08 20:00,1007.60,not evaluated,28.63,not evaluated,0.01,not evaluated,,,,
2024-08-08 20:00,,,,,,,0.96,not evaluated,1.24,not evaluated
2024-08-08 20:30,1007.81,not evaluated,29.23,not evaluated,0.01,not evaluated,,,,
2024-08-08 21:00,1007.96,not evaluated,29.31,not evaluated,0.01,not evaluated,,,,
2024-08-08 21:00,,,,,,,0.84,not evaluated,1.18,not evaluated
2024-08-08 21:30,1008.13,not evaluated,28.94,not evaluated,0.01,not evaluated,,,,
2024-08-08 22:00,1008.33,not evaluated,29.11,not evaluated,0.01,not evaluated,,,,
2024-08-08 22:00,,,,,,,,,1.11,not evaluated
2024-08-08 22:00,,,,,,,0.68,not evaluated,,
2024-08-08 22:30,1008.68,not evaluated,29.45,not evaluated,0.01,not evaluated,,,,
2024-08-08 23:00,1009.14,not evaluated,28.65,not evaluated,0.01,not evaluated,,,,
2024-08-08 23:00,,,,,,,0.51,not evaluated,,
2024-08-08 23:00,,,,,,,,,1.03,not evaluated
2024-08-08 23:30,1009.41,not evaluated,28.29,not evaluated,0.01,not evaluated,,,,
2024-08-09 00:00,1009.85,not evaluated,28.15,not evaluated,0.01,not evaluated,,,,
2024-08-09 00:00,,,,,,,,,0.92,not evaluated
2024-08-09 00:00,,,,,,,0.33,not evaluated,,
2024-08-09 00:30,1010.12,not evaluated,28.06,not evaluated,0.01,not evaluated,,,,
2024-08-09 01:00,1010.62,not evaluated,28.01,not evaluated,0.01,not evaluated,,,,
2024-08-09 01:00,,,,,,,0.25,not evaluated,0.82,not evaluated
2024-08-09 01:30,1011.26,not evaluated,28.02,not evaluated,0.01,not evaluated,,,,
2024-08-09 02:00,1011.61,not evaluated,27.98,not evaluated,0.01,not evaluated,,,,
2024-08-09 02:00,,,,,,,0.48,not evaluated,0.73,not evaluated
2024-08-09 02:30,1012.11,not evaluated,27.04,not evaluated,0.01,not evaluated,,,,
2024-08-09 03:00,1012.32,not evaluated,25.36,not evaluated,0.01,not evaluated,,,,
2024-08-09 03:00,,,,,,,0.71,not evaluated,,
2024-08-09 03:00,,,,,,,,,0.75,not evaluated
2024-08-09 03:30,1012.88,not evaluated,25.36,not evaluated,0.01,not evaluated,,,,
2024-08-09 04:00,1012.80,not evaluated,25.48,not evaluated,0.01,not evaluated,,,,
2024-08-09 04:00,,,,,,,,,0.87,not evaluated
2024-08-09 04:00,,,,,,,0.90,not evaluated,,
2024-08-09 04:30,1012.64,not evaluated,25.56,not evaluated,0.01,not evaluated,,,,
2024-08-09 05:00,1012.97,not evaluated,25.54,not evaluated,0.01,not evaluated,,,,
2024-08-09 05:00,,,,,,,1.01,not evaluated,0.99,not evaluated
2024-08-09 05:30,1013.33,not evaluated,25.47,not evaluated,0.01,not evaluated,,,,
2024-08-09 06:00,1013.39,not evaluated,25.04,not evaluated,0.01,not evaluated,,,,
2024-08-09 06:00,,,,,,,,,1.06,not evaluated
2024-08-09 06:00,,,,,,,1.01,not evaluated,,
2024-08-09 06:30,1013.67,not evaluated,24.85,not evaluated,0.01,not evaluated,,,,
2024-08-09 07:00,1013.34,not evaluated,24.69,not evaluated,0.01,not evaluated,,,,
2024-08-09 07:00,,,,,,,0.89,not evaluated,1.02,not evaluated
2024-08-09 07:30,1013.60,not evaluated,24.59,not evaluated,0.01,not evaluated,,,,
2024-08-09 08:00,1013.98,not evaluated,24.54,not evaluated,0.01,not evaluated,,,,
2024-08-09 08:00,,,,,,,,,0.95,not evaluated
2024-08-09 08:00,,,,,,,0.75,not evaluated,,
2024-08-09 08:30,1013.51,not evaluated,24.50,not evaluated,0.01,not evaluated,,,,
2024-08-09 09:00,1013.86,not evaluated,24.55,not evaluated,0.01,not evaluated,,,,
2024-08-09 09:00,,,,,,,0.59,not evaluated,,
2024-08-09 09:00,,,,,,,,,0.86,not evaluated
2024-08-09 09:30,1014.48,not evaluated,24.75,not evaluated,0.01,not evaluated,,,,
2024-08-09 10:00,1014.23,not evaluated,24.77,not evaluated,0.01,not evaluated,,,,
2024-08-09 10:00,,,,,,,,,0.75,not evaluated
2024-08-09 10:00,,,,,,,0.39,not evaluated,,
2024-08-09 10:30,1014.25,not evaluated,24.77,not evaluated,0.01,not evaluated,,,,
2024-08-09 11:00,1014.53,not evaluated,24.76,not evaluated,0.01,not evaluated,,,,
2024-08-09 11:00,,,,,,,0.17,not evaluated,,
2024-08-09 11:00,,,,,,,,,0.62,not evaluated
2024-08-09 11:30,1014.69,not evaluated,24.93,not evaluated,0.01,not evaluated,,,,
2024-08-09 12:00,1015.08,not evaluated,25.12,not evaluated,0.02,not evaluated,,,,
2024-08-09 12:00,,,,,,,-0.03,not evaluated,,
2024-08-09 12:00,,,,,,,,,0.42,not evaluated
2024-08-09 12:30,1015.71,not evaluated,25.40,not evaluated,0.02,not evaluated,,,,
2024-08-09 13:00,1015.67,not evaluated,25.65,not evaluated,0.02,not evaluated,,,,
2024-08-09 13:00,,,,,,,-0.12,not evaluated,,
2024-08-09 13:00,,,,,,,,,0.17,not evaluated
2024-08-09 13:30,1015.36,not evaluated,25.98,not evaluated,0.02,not evaluated,,,,
