%
% SMC-23ST (34.258000 N -77.919900 E)
%
% SMC-23ST Air pressure (mbar) @ 0 m (height)
% SMC-23ST Air temperature (deg C) @ 0 m (height)
% SMC-23ST Salinity (ppt) @ 0 m (depth)
%
Time (utc),SMC-23ST Air pressure (mbar),SMC-23ST Air pressure (mbar) quality,SMC-23ST Air temperature (deg C),SMC-23ST Air temperature (deg C) quality,SMC-23ST Salinity (ppt),SMC-23ST Salinity (ppt) quality
2024-08-05 08:00,1021.88,not evaluated,25.56,not evaluated,0.10,not evaluated
2024-08-05 08:30,1021.61,not evaluated,25.65,not evaluated,0.09,not evaluated
2024-08-05 09:00,1021.75,not evaluated,25.50,not evaluated,0.08,not evaluated
2024-08-05 09:30,1021.93,not evaluated,25.87,not evaluated,0.08,not evaluated
2024-08-05 10:00,1022.30,not evaluated,26.21,not evaluated,0.08,not evaluated
2024-08-05 10:30,1022.57,not evaluated,26.34,not evaluated,0.08,not evaluated
2024-08-05 11:00,1022.70,not evaluated,26.33,not evaluated,0.08,not evaluated
2024-08-05 11:30,1022.82,not evaluated,26.32,not evaluated,0.09,not evaluated
2024-08-05 12:00,1022.75,not evaluated,26.30,not evaluated,0.10,not evaluated
2024-08-05 12:30,1022.58,not evaluated,26.61,not evaluated,0.12,not evaluated
2024-08-05 13:00,1022.44,not evaluated,26.75,not evaluated,0.13,not evaluated
2024-08-05 13:30,1022.35,not evaluated,26.83,not evaluated,0.14,not evaluated
2024-08-05 14:00,1022.76,not evaluated,27.06,not evaluated,0.14,not evaluated
2024-08-05 14:30,1023.07,not evaluated,27.12,not evaluated,0.15,not evaluated
2024-08-05 15:00,1023.26,not evaluated,27.59,not evaluated,0.15,not evaluated
2024-08-05 15:30,1023.74,not evaluated,28.31,not evaluated,0.15,not evaluated
2024-08-05 16:00,1023.97,not evaluated,28.53,not evaluated,0.15,not evaluated
2024-08-05 16:30,1023.85,not evaluated,28.38,not evaluated,0.15,not evaluated
2024-08-05 17:00,1023.48,not evaluated,28.25,not evaluated,0.15,not evaluated
2024-08-05 17:30,1023.44,not evaluated,28.14,not evaluated,0.14,not evaluated
2024-08-05 18:00,1022.97,not evaluated,28.08,not evaluated,0.13,not evaluated
2024-08-05 18:30,1022.76,not evaluated,28.02,not evaluated,0.12,not evaluated
2024-08-05 19:00,1022.76,not evaluated,27.95,not evaluated,0.10,not evaluated
2024-08-05 19:30,1023.03,not evaluated,27.95,not evaluated,0.10,not evaluated
2024-08-05 20:00,1022.72,not evaluated,27.84,not evaluated,0.09,not evaluated
2024-08-05 20:30,1022.46,not evaluated,26.28,not evaluated,0.09,not evaluated
2024-08-05 21:00,1022.50,not evaluated,26.16,not evaluated,0.09,not evaluated
2024-08-05 21:30,1022.53,not evaluated,26.53,not evaluated,0.09,not evaluated
2024-08-05 22:00,1022.49,not evaluated,26.46,not evaluated,0.09,not evaluated
2024-08-05 22:30,1022.09,not evaluated,26.57,not evaluated,0.09,not evaluated
2024-08-05 23:00,1021.81,not evaluated,26.50,not evaluated,0.09,not evaluated
2024-08-05 23:30,1022.02,not evaluated,26.47,not evaluated,0.10,not evaluated
2024-08-06 00:00,1021.80,not evaluated,26.21,not evaluated,0.11,not evaluated
2024-08-06 00:30,1021.75,not evaluated,26.18,not evaluated,0.13,not evaluated
2024-08-06 01:00,1021.66,not evaluated,26.11,not evaluated,0.14,not evaluated
2024-08-06 01:30,1021.68,not evaluated,26.15,not evaluated,0.14,not evaluated
2024-08-06 02:00,1021.64,not evaluated,26.12,not evaluated,0.15,not evaluated
2024-08-06 02:30,1021.37,not evaluated,26.18,not evaluated,0.15,not evaluated
2024-08-06 03:00,1021.17,not evaluated,26.22,not evaluated,0.16,not evaluated
2024-08-06 03:30,1021.26,not evaluated,26.24,not evaluated,0.16,not evaluated
2024-08-06 04:00,1020.98,not evaluated,25.84,not evaluated,0.15,not evaluated
2024-08-06 04:30,1021.00,not evaluated,26.28,not evaluated,0.14,not evaluated
2024-08-06 05:00,1020.70,not evaluated,26.23,not evaluated,0.14,not evaluated
2024-08-06 05:30,1020.28,not evaluated,26.46,not evaluated,0.14,not evaluated
2024-08-06 06:00,1019.94,not evaluated,26.32,not evaluated,0.15,not evaluated
2024-08-06 06:30,1019.60,not evaluated,26.49,not evaluated,0.15,not evaluated
2024-08-06 07:00,1019.54,not evaluated,26.53,not evaluated,0.15,not evaluated
2024-08-06 07:30,1018.98,not evaluated,26.51,not evaluated,0.14,not evaluated
2024-08-06 08:00,1018.42,not evaluated,26.54,not evaluated,0.12,not evaluated
2024-08-06 08:30,1018.46,not evaluated,26.61,not evaluated,0.11,not evaluated
2024-08-06 09:00,1018.80,not evaluated,26.64,not evaluated,0.10,not evaluated
2024-08-06 09:30,1018.73,not evaluated,26.70,not evaluated,0.10,not evaluated
2024-08-06 10:00,1018.71,not evaluated,26.77,not evaluated,0.10,not evaluated
2024-08-06 10:30,1018.38,not evaluated,26.85,not evaluated,0.10,not evaluated
2024-08-06 11:00,1018.06,not evaluated,26.87,not evaluated,0.09,not evaluated
2024-08-06 11:30,1018.32,not evaluated,26.92,not evaluated,0.10,not evaluated
2024-08-06 12:00,1018.38,not evaluated,26.90,not evaluated,0.11,not evaluated
2024-08-06 12:30,1018.44,not evaluated,26.92,not evaluated,0.12,not evaluated
2024-08-06 13:00,1018.33,not evaluated,26.87,not evaluated,0.13,not evaluated
2024-08-06 13:30,1018.05,not evaluated,26.91,not evaluated,0.14,not evaluated
2024-08-06 14:00,1018.04,not evaluated,25.52,not evaluated,0.14,not evaluated
2024-08-06 14:30,1017.70,not evaluated,25.57,not evaluated,0.15,not evaluated
2024-08-06 15:00,1017.89,not evaluated,25.91,not evaluated,0.15,not evaluated
2024-08-06 15:30,1017.50,not evaluated,25.68,not evaluated,0.15,not evaluated
2024-08-06 16:00,1017.58,not evaluated,25.99,not evaluated,0.15,not evaluated
2024-08-06 16:30,1017.19,not evaluated,26.09,not evaluated,0.15,not evaluated
2024-08-06 17:00,1016.50,not evaluated,26.23,not evaluated,0.15,not evaluated
2024-08-06 17:30,1016.11,not evaluated,26.58,not evaluated,0.15,not evaluated
2024-08-06 18:00,1015.91,not evaluated,26.46,not evaluated,0.15,not evaluated
2024-08-06 18:30,1015.84,not evaluated,26.15,not evaluated,0.15,not evaluated
2024-08-06 19:00,1015.36,not evaluated,25.75,not evaluated,0.14,not evaluated
2024-08-06 19:30,1014.80,not evaluated,25.72,not evaluated,0.13,not evaluated
2024-08-06 20:00,1014.29,not evaluated,25.91,not evaluated,0.12,not evaluated
2024-08-06 20:30,1014.11,not evaluated,26.10,not evaluated,0.11,not evaluated
2024-08-06 21:00,1013.92,not evaluated,26.28,not evaluated,0.10,not evaluated
2024-08-06 21:30,1013.80,not evaluated,26.35,not evaluated,0.09,not evaluated
2024-08-06 22:00,1013.31,not evaluated,26.43,not evaluated,0.09,not evaluated
2024-08-06 22:30,1013.10,not evaluated,26.58,not evaluated,0.09,not evaluated
2024-08-06 23:00,1013.38,not evaluated,26.67,not evaluated,0.09,not evaluated
2024-08-06 23:30,1013.36,not evaluated,26.73,not evaluated,0.09,not evaluated
2024-08-07 00:00,1012.99,not evaluated,26.69,not evaluated,0.09,not evaluated
2024-08-07 00:30,1012.84,not evaluated,26.32,not evaluated,0.10,not evaluated
2024-08-07 01:00,1012.77,not evaluated,26.33,not evaluated,0.10,not evaluated
2024-08-07 01:30,1012.71,not evaluated,26.21,not evaluated,0.11,not evaluated
2024-08-07 02:00,1013.10,not evaluated,26.34,not evaluated,0.12,not evaluated
2024-08-07 02:30,1013.02,not evaluated,26.49,not evaluated,0.13,not evaluated
2024-08-07 03:00,1012.87,not evaluated,26.57,not evaluated,0.14,not evaluated
2024-08-07 03:30,1012.55,not evaluated,26.58,not evaluated,0.15,not evaluated
2024-08-07 04:00,1012.30,not evaluated,26.68,not evaluated,0.15,not evaluated
2024-08-07 04:30,1011.80,not evaluated,26.67,not evaluated,0.16,not evaluated
2024-08-07 05:00,1011.61,not evaluated,26.67,not evaluated,0.15,not evaluated
2024-08-07 05:30,1011.47,not evaluated,26.28,not evaluated,0.15,not evaluated
2024-08-07 06:00,1010.91,not evaluated,26.33,not evaluated,0.15,not evaluated
2024-08-07 06:30,1010.52,not evaluated,26.23,not evaluated,0.15,not evaluated
2024-08-07 07:00,1010.74,not evaluated,26.19,not evaluated,0.14,not evaluated
2024-08-07 07:30,1010.66,not evaluated,25.74,not evaluated,0.12,not evaluated
