%
% MSNB_S (34.090600 N -77.867900 E)
% The MSBN-S Station is located on the southern end of Masonboro Island, NC. The station is a 10' tower with its meteorological sensor positioned approximately 8.4 feet above the primary sand dune. The station samples continuously at 1 Hz and averages the data every 6 minutes. Data is transmitted every 30 minutes. The installation and maintenance of the station is funded, in part, by grants from the National Science Foundation and U.S. Coastal Research Program. This site/dataset was established on 07/01/2021. Please be cautious in the vicinity of the station and do not climb on the tower or guy wires.
%
% MSNB_S Wind speed (m/s) @ 0 m (height)
% MSNB_S Rain (day) (m) @ 0 m (height)
%
Time (utc),MSNB_S Wind speed (m/s),MSNB_S Wind speed (m/s) quality,MSNB_S Rain (day) (m),MSNB_S Rain (day) (m) quality
2024-06-17 07:12,5.52,good,0.00,not evaluated
2024-06-17 07:18,5.77,good,0.00,not evaluated
2024-06-17 07:24,5.83,good,0.00,not evaluated
2024-06-17 07:30,5.70,good,0.00,not evaluated
2024-06-17 07:36,5.50,good,0.00,not evaluated
2024-06-17 07:42,5.16,good,0.00,not evaluated
2024-06-17 07:48,5.39,good,0.00,not evaluated
2024-06-17 07:54,5.57,good,0.00,not evaluated
2024-06-17 08:00,5.66,good,0.00,not evaluated
2024-06-17 08:06,5.58,good,0.00,not evaluated
2024-06-17 08:12,5.46,good,0.00,not evaluated
2024-06-17 08:18,5.60,good,0.00,not evaluated
2024-06-17 08:24,5.80,good,0.00,not evaluated
2024-06-17 08:30,5.64,good,0.00,not evaluated
2024-06-17 08:36,5.64,good,0.00,not evaluated
2024-06-17 08:42,5.81,good,0.00,not evaluated
2024-06-17 08:48,5.64,good,0.00,not evaluated
2024-06-17 08:54,5.49,good,0.00,not evaluated
2024-06-17 09:00,5.43,good,0.00,not evaluated
2024-06-17 09:06,5.24,good,0.00,not evaluated
2024-06-17 09:12,5.41,good,0.00,not evaluated
2024-06-17 09:18,5.18,good,0.00,not evaluated
2024-06-17 09:24,5.80,good,0.00,not evaluated
2024-06-17 09:30,5.46,good,0.00,not evaluated
2024-06-17 09:36,5.51,good,0.00,not evaluated
2024-06-17 09:42,5.67,good,0.00,not evaluated
2024-06-17 09:48,5.13,good,0.00,not evaluated
2024-06-17 09:54,5.27,good,0.00,not evaluated
2024-06-17 10:00,5.21,good,0.00,not evaluated
2024-06-17 10:06,5.32,good,0.00,not evaluated
2024-06-17 10:12,4.92,good,0.00,not evaluated
2024-06-17 10:18,4.96,good,0.00,not evaluated
2024-06-17 10:24,5.45,good,0.00,not evaluated
2024-06-17 10:30,5.20,good,0.00,not evaluated
2024-06-17 10:36,5.28,good,0.00,not evaluated
2024-06-17 10:42,5.11,good,0.00,not evaluated
2024-06-17 10:48,5.11,good,0.00,not evaluated
2024-06-17 10:54,4.93,good,0.00,not evaluated
2024-06-17 11:00,4.47,good,0.00,not evaluated
2024-06-17 11:06,4.73,good,0.00,not evaluated
2024-06-17 11:12,4.83,good,0.00,not evaluated
2024-06-17 11:18,4.11,good,0.00,not evaluated
2024-06-17 11:24,4.43,good,0.00,not evaluated
2024-06-17 11:30,4.53,good,0.00,not evaluated
2024-06-17 11:36,4.24,good,0.00,not evaluated
2024-06-17 11:42,4.11,good,0.00,not evaluated
2024-06-17 11:48,4.08,good,0.00,not evaluated
2024-06-17 11:54,4.19,good,0.00,not evaluated
2024-06-17 12:00,4.24,good,0.00,not evaluated
2024-06-17 12:06,4.29,good,0.00,not evaluated
2024-06-17 12:12,3.71,good,0.00,not evaluated
2024-06-17 12:18,4.14,good,0.00,not evaluated
2024-06-17 12:24,3.96,good,0.00,not evaluated
2024-06-17 12:30,3.86,good,0.00,not evaluated
2024-06-17 12:36,4.10,good,0.00,not evaluated
2024-06-17 12:42,3.93,good,0.00,not evaluated
2024-06-17 12:48,3.93,good,0.00,not evaluated
2024-06-17 12:54,3.99,good,0.00,not evaluated
2024-06-17 13:00,4.10,good,0.00,not evaluated
2024-06-17 13:06,3.59,good,0.00,not evaluated
2024-06-17 13:12,3.76,good,0.00,not evaluated
2024-06-17 13:18,3.64,good,0.00,not evaluated
2024-06-17 13:24,4.00,good,0.00,not evaluated
2024-06-17 13:30,4.17,good,0.00,not evaluated
2024-06-17 13:36,4.31,good,0.00,not evaluated
2024-06-17 13:42,4.22,good,0.00,not evaluated
2024-06-17 13:48,4.60,good,0.00,not evaluated
2024-06-17 13:54,4.64,good,0.00,not evaluated
2024-06-17 14:00,4.24,good,0.00,not evaluated
2024-06-17 14:06,4.32,good,0.00,not evaluated
2024-06-17 14:12,4.25,good,0.00,not evaluated
2024-06-17 14:18,4.14,good,0.00,not evaluated
2024-06-17 14:24,4.30,good,0.00,not evaluated
2024-06-17 14:30,4.13,good,0.00,not evaluated
2024-06-17 14:36,4.88,good,0.00,not evaluated
2024-06-17 14:42,4.77,good,0.00,not evaluated
2024-06-17 14:48,4.49,good,0.00,not evaluated
2024-06-17 14:54,4.53,good,0.00,not evaluated
2024-06-17 15:00,4.32,good,0.00,not evaluated
2024-06-17 15:06,4.34,good,0.00,not evaluated
2024-06-17 15:12,4.48,good,0.00,not evaluated
2024-06-17 15:18,4.47,good,0.00,not evaluated
2024-06-17 15:24,4.14,good,0.00,not evaluated
2024-06-17 15:30,4.59,good,0.00,not evaluated
2024-06-17 15:36,4.43,good,0.00,not evaluated
2024-06-17 15:42,4.59,good,0.00,not evaluated
2024-06-17 15:48,5.03,good,0.00,not evaluated
2024-06-17 15:54,4.69,good,0.00,not evaluated
2024-06-17 16:00,4.36,good,0.00,not evaluated
2024-06-17 16:06,5.24,good,0.00,not evaluated
2024-06-17 16:12,4.83,good,0.00,not evaluated
2024-06-17 16:18,5.41,good,0.00,not evaluated
2024-06-17 16:24,5.45,good,0.00,not evaluated
2024-06-17 16:30,5.14,good,0.00,not evaluated
2024-06-17 16:36,5.15,good,0.00,not evaluated
2024-06-17 16:42,4.99,good,0.00,not evaluated
2024-06-17 16:48,5.74,good,0.00,not evaluated
2024-06-17 16:54,5.39,good,0.00,not evaluated
2024-06-17 17:00,4.68,good,0.00,not evaluated
2024-06-17 17:06,5.14,good,0.00,not evaluated
2024-06-17 17:12,5.14,good,0.00,not evaluated
2024-06-17 17:18,4.78,good,0.00,not evaluated
2024-06-17 17:24,4.37,good,0.00,not evaluated
2024-06-17 17:30,4.48,good,0.00,not evaluated
2024-06-17 17:36,4.59,good,0.00,not evaluated
2024-06-17 17:42,4.52,good,0.00,not evaluated
2024-06-17 17:48,4.77,good,0.00,not evaluated
2024-06-17 17:54,5.34,good,0.00,not evaluated
2024-06-17 18:00,5.30,good,0.00,not evaluated
2024-06-17 18:06,5.01,good,0.00,not evaluated
2024-06-17 18:12,4.70,good,0.00,not evaluated
2024-06-17 18:18,5.47,good,0.00,not evaluated
2024-06-17 18:24,5.42,good,0.00,not evaluated
2024-06-17 18:30,5.88,good,0.00,not evaluated
2024-06-17 18:36,6.07,good,0.00,not evaluated
2024-06-17 18:42,5.85,good,0.00,not evaluated
2024-06-17 18:48,5.99,good,0.00,not evaluated
2024-06-17 18:54,5.75,good,0.00,not evaluated
2024-06-17 19:00,5.88,good,0.00,not evaluated
2024-06-17 19:06,5.81,good,0.00,not evaluated
2024-06-17 19:12,5.49,good,0.00,not evaluated
2024-06-17 19:18,5.75,good,0.00,not evaluated
2024-06-17 19:24,5.79,good,0.00,not evaluated
2024-06-17 19:30,5.76,good,0.00,not evaluated
2024-06-17 19:36,5.61,good,0.00,not evaluated
2024-06-17 19:42,5.72,good,0.00,not evaluated
2024-06-17 19:48,5.61,good,0.00,not evaluated
2024-06-17 19:54,5.76,good,0.00,not evaluated
2024-06-17 20:00,5.48,good,0.00,not evaluated
2024-06-17 20:06,5.55,good,0.00,not evaluated
2024-06-17 20:12,5.36,good,0.00,not evaluated
2024-06-17 20:18,5.39,good,0.00,not evaluated
2024-06-17 20:24,5.35,good,0.00,not evaluated
2024-06-17 20:30,5.47,good,0.00,not evaluated
2024-06-17 20:36,5.32,good,0.00,not evaluated
2024-06-17 20:42,5.15,good,0.00,not evaluated
2024-06-17 20:48,5.11,good,0.00,not evaluated
2024-06-17 20:54,5.22,good,0.00,not evaluated
2024-06-17 21:00,4.97,good,0.00,not evaluated
2024-06-17 21:06,5.08,good,0.00,not evaluated
2024-06-17 21:12,5.02,good,0.00,not evaluated
2024-06-17 21:18,4.94,good,0.00,not evaluated
2024-06-17 21:24,4.82,good,0.00,not evaluated
2024-06-17 21:30,5.04,good,0.00,not evaluated
2024-06-17 21:36,4.94,good,0.00,not evaluated
2024-06-17 21:42,4.98,good,0.00,not evaluated
2024-06-17 21:48,5.09,good,0.00,not evaluated
2024-06-17 21:54,5.23,good,0.00,not evaluated
2024-06-17 22:00,5.23,good,0.00,not evaluated
2024-06-17 22:06,5.33,good,0.00,not evaluated
2024-06-17 22:12,5.06,good,0.00,not evaluated
2024-06-17 22:18,5.41,good,0.00,not evaluated
2024-06-17 22:24,5.22,good,0.00,not evaluated
2024-06-17 22:30,5.10,good,0.00,not evaluated
2024-06-17 22:36,5.09,good,0.00,not evaluated
2024-06-17 22:42,4.95,good,0.00,not evaluated
2024-06-17 22:48,5.32,good,0.00,not evaluated
2024-06-17 22:54,5.33,good,0.00,not evaluated
2024-06-17 23:00,5.39,good,0.00,not evaluated
2024-06-17 23:06,5.44,good,0.00,not evaluated
2024-06-17 23:12,5.65,good,0.00,not evaluated
2024-06-17 23:18,5.74,good,0.00,not evaluated
2024-06-17 23:24,5.70,good,0.00,not evaluated
2024-06-17 23:30,5.78,good,0.00,not evaluated
2024-06-17 23:36,5.64,good,0.00,not evaluated
2024-06-17 23:42,5.74,good,0.00,not evaluated
2024-06-17 23:48,5.61,good,0.00,not evaluated
2024-06-17 23:54,5.68,good,0.00,not evaluated
2024-06-18 00:00,5.56,good,0.00,not evaluated
2024-06-18 00:06,5.72,good,0.00,not evaluated
2024-06-18 00:12,5.83,good,0.00,not evaluated
2024-06-18 00:18,5.42,good,0.00,not evaluated
2024-06-18 00:24,5.49,good,0.00,not evaluated
2024-06-18 00:30,5.86,good,0.00,not evaluated
2024-06-18 00:36,6.10,good,0.00,not evaluated
2024-06-18 00:42,6.14,good,0.00,not evaluated
2024-06-18 00:48,6.14,good,0.00,not evaluated
2024-06-18 00:54,5.63,good,0.00,not evaluated
2024-06-18 01:00,5.50,good,0.00,not evaluated
2024-06-18 01:06,5.38,good,0.00,not evaluated
2024-06-18 01:12,4.92,good,0.00,not evaluated
2024-06-18 01:18,4.59,good,0.00,not evaluated
2024-06-18 01:24,4.57,good,0.00,not evaluated
2024-06-18 01:30,4.59,good,0.00,not evaluated
2024-06-18 01:36,4.42,good,0.00,not evaluated
2024-06-18 01:42,4.65,good,0.00,not evaluated
2024-06-18 01:48,5.40,good,0.00,not evaluated
2024-06-18 01:54,5.30,good,0.00,not evaluated
2024-06-18 02:00,5.38,good,0.00,not evaluated
2024-06-18 02:06,5.38,good,0.00,not evaluated
2024-06-18 02:12,5.71,good,0.00,not evaluated
2024-06-18 02:18,6.02,good,0.00,not evaluated
2024-06-18 02:24,5.94,good,0.00,not evaluated
2024-06-18 02:30,5.90,good,0.00,not evaluated
2024-06-18 02:36,6.14,good,0.00,not evaluated
2024-06-18 02:42,5.82,good,0.00,not evaluated
2024-06-18 02:48,5.85,good,0.00,not evaluated
2024-06-18 02:54,6.09,good,0.00,not evaluated
2024-06-18 03:00,5.31,good,0.00,not evaluated
2024-06-18 03:06,5.46,good,0.00,not evaluated
2024-06-18 03:12,5.07,good,0.00,not evaluated
2024-06-18 03:18,5.12,good,0.00,not evaluated
2024-06-18 03:24,5.04,good,0.00,not evaluated
2024-06-18 03:30,4.91,good,0.00,not evaluated
2024-06-18 03:36,4.94,good,0.00,not evaluated
2024-06-18 03:42,4.98,good,0.00,not evaluated
2024-06-18 03:48,5.09,good,0.00,not evaluated
2024-06-18 03:54,5.02,good,0.00,not evaluated
2024-06-18 04:00,5.48,good,0.00,not evaluated
2024-06-18 04:06,5.39,good,0.00,not evaluated
2024-06-18 04:12,5.42,good,0.00,not evaluated
2024-06-18 04:18,5.07,good,0.00,not evaluated
2024-06-18 04:24,5.30,good,0.00,not evaluated
2024-06-18 04:30,4.94,good,0.00,not evaluated
2024-06-18 04:36,4.70,good,0.00,not evaluated
2024-06-18 04:42,5.50,good,0.00,not evaluated
2024-06-18 04:48,6.16,good,0.00,not evaluated
2024-06-18 04:54,6.09,good,0.00,not evaluated
2024-06-18 05:00,5.86,good,0.00,not evaluated
2024-06-18 05:06,5.50,good,0.00,not evaluated
2024-06-18 05:12,6.08,good,0.00,not evaluated
2024-06-18 05:18,5.95,good,0.00,not evaluated
2024-06-18 05:24,6.25,good,0.00,not evaluated
2024-06-18 05:30,6.65,good,0.00,not evaluated
2024-06-18 05:36,6.55,good,0.00,not evaluated
2024-06-18 05:42,6.42,good,0.00,not evaluated
2024-06-18 05:48,6.05,good,0.00,not evaluated
2024-06-18 05:54,5.98,good,0.00,not evaluated
2024-06-18 06:00,6.03,good,0.00,not evaluated
2024-06-18 06:06,6.22,good,0.00,not evaluated
2024-06-18 06:12,6.23,good,0.00,not evaluated
2024-06-18 06:18,5.79,good,0.00,not evaluated
2024-06-18 06:24,5.90,good,0.00,not evaluated
2024-06-18 06:30,5.89,good,0.00,not evaluated
2024-06-18 06:36,5.63,good,0.00,not evaluated
2024-06-18 06:42,5.23,good,0.00,not evaluated
2024-06-18 06:48,5.31,good,0.00,not evaluated
2024-06-18 06:54,4.54,good,0.00,not evaluated
2024-06-18 07:00,4.62,good,0.00,not evaluated
2024-06-18 07:06,4.42,good,0.00,not evaluated
2024-06-18 07:12,4.35,good,0.00,not evaluated
2024-06-18 07:18,4.51,good,0.00,not evaluated
2024-06-18 07:24,4.56,good,0.00,not evaluated
2024-06-18 07:30,4.64,good,0.00,not evaluated
2024-06-18 07:36,4.72,good,0.00,not evaluated
2024-06-18 07:42,4.50,good,0.00,not evaluated
2024-06-18 07:48,4.51,good,0.00,not evaluated
2024-06-18 07:54,4.36,good,0.00,not evaluated
2024-06-18 08:00,4.28,good,0.00,not evaluated
2024-06-18 08:06,4.21,good,0.00,not evaluated
2024-06-18 08:12,4.00,good,0.00,not evaluated
2024-06-18 08:18,3.99,good,0.00,not evaluated
2024-06-18 08:24,4.06,good,0.00,not evaluated
2024-06-18 08:30,3.85,good,0.00,not evaluated
2024-06-18 08:36,4.10,good,0.00,not evaluated
2024-06-18 08:42,4.37,good,0.00,not evaluated
2024-06-18 08:48,4.19,good,0.00,not evaluated
2024-06-18 08:54,4.14,good,0.00,not evaluated
2024-06-18 09:00,4.08,good,0.00,not evaluated
2024-06-18 09:06,3.94,good,0.00,not evaluated
2024-06-18 09:12,4.50,good,0.00,not evaluated
2024-06-18 09:18,4.17,good,0.00,not evaluated
2024-06-18 09:24,4.31,good,0.00,not evaluated
2024-06-18 09:30,4.28,good,0.00,not evaluated
2024-06-18 09:36,4.39,good,0.00,not evaluated
2024-06-18 09:42,4.47,good,0.00,not evaluated
2024-06-18 09:48,5.11,good,0.00,not evaluated
2024-06-18 09:54,4.66,good,0.00,not evaluated
2024-06-18 10:00,5.02,good,0.00,not evaluated
2024-06-18 10:06,4.66,good,0.00,not evaluated
2024-06-18 10:12,5.13,good,0.00,not evaluated
2024-06-18 10:18,4.67,good,0.00,not evaluated
2024-06-18 10:24,5.16,good,0.00,not evaluated
2024-06-18 10:30,5.07,good,0.00,not evaluated
2024-06-18 10:36,5.48,good,0.00,not evaluated
2024-06-18 10:42,4.90,good,0.00,not evaluated
2024-06-18 10:48,5.94,good,0.00,not evaluated
2024-06-18 10:54,6.88,good,0.00,not evaluated
2024-06-18 11:00,6.78,good,0.00,not evaluated
2024-06-18 11:06,7.03,good,0.00,not evaluated
2024-06-18 11:12,7.26,good,0.00,not evaluated
2024-06-18 11:18,7.19,good,0.00,not evaluated
2024-06-18 11:24,7.31,good,0.00,not evaluated
2024-06-18 11:30,7.22,good,0.00,not evaluated
2024-06-18 11:36,6.73,good,0.00,not evaluated
2024-06-18 11:42,6.78,good,0.00,not evaluated
2024-06-18 11:48,6.68,good,0.00,not evaluated
2024-06-18 11:54,6.62,good,0.00,not evaluated
2024-06-18 12:00,6.60,good,0.00,not evaluated
2024-06-18 12:06,6.43,good,0.00,not evaluated
2024-06-18 12:12,6.35,good,0.00,not evaluated
2024-06-18 12:18,6.38,good,0.00,not evaluated
2024-06-18 12:24,6.16,good,0.00,not evaluated
2024-06-18 12:30,6.49,good,0.00,not evaluated
2024-06-18 12:36,6.45,good,0.00,not evaluated
2024-06-18 12:42,6.50,good,0.00,not evaluated
2024-06-18 12:48,6.51,good,0.00,not evaluated
2024-06-18 12:54,6.83,good,0.00,not evaluated
2024-06-18 13:00,6.44,good,0.00,not evaluated
2024-06-18 13:06,6.84,good,0.00,not evaluated
2024-06-18 13:12,6.48,good,0.00,not evaluated
2024-06-18 13:18,6.54,good,0.00,not evaluated
2024-06-18 13:24,6.16,good,0.00,not evaluated
2024-06-18 13:30,6.46,good,0.00,not evaluated
2024-06-18 13:36,6.26,good,0.00,not evaluated
2024-06-18 13:42,5.86,good,0.00,not evaluated
2024-06-18 13:48,6.14,good,0.00,not evaluated
2024-06-18 13:54,6.01,good,0.00,not evaluated
2024-06-18 14:00,5.83,good,0.00,not evaluated
2024-06-18 14:06,5.60,good,0.00,not evaluated
2024-06-18 14:12,5.25,good,0.00,not evaluated
2024-06-18 14:18,5.70,good,0.00,not evaluated
2024-06-18 14:24,5.33,good,0.00,not evaluated
2024-06-18 14:30,5.53,good,0.00,not evaluated
2024-06-18 14:36,5.28,good,0.00,not evaluated
2024-06-18 14:42,5.49,good,0.00,not evaluated
2024-06-18 14:48,5.67,good,0.00,not evaluated
2024-06-18 14:54,5.62,good,0.00,not evaluated
2024-06-18 15:00,5.27,good,0.00,not evaluated
2024-06-18 15:06,5.18,good,0.00,not evaluated
2024-06-18 15:12,5.02,good,0.00,not evaluated
2024-06-18 15:18,5.90,good,0.00,not evaluated
2024-06-18 15:24,5.89,good,0.00,not evaluated
2024-06-18 15:30,6.20,good,0.00,not evaluated
2024-06-18 15:36,5.94,good,0.00,not evaluated
2024-06-18 15:42,5.76,good,0.00,not evaluated
2024-06-18 15:48,5.72,good,0.00,not evaluated
2024-06-18 15:54,6.16,good,0.00,not evaluated
2024-06-18 16:00,6.01,good,0.00,not evaluated
2024-06-18 16:06,5.93,good,0.00,not evaluated
2024-06-18 16:12,5.62,good,0.00,not evaluated
2024-06-18 16:18,5.66,good,0.00,not evaluated
2024-06-18 16:24,5.64,good,0.00,not evaluated
2024-06-18 16:30,5.20,good,0.00,not evaluated
2024-06-18 16:36,6.18,good,0.00,not evaluated
2024-06-18 16:42,7.34,good,0.00,not evaluated
2024-06-18 16:48,7.74,good,0.00,not evaluated
2024-06-18 16:54,7.35,good,0.00,not evaluated
2024-06-18 17:00,7.27,good,0.00,not evaluated
2024-06-18 17:06,7.46,good,0.00,not evaluated
2024-06-18 17:12,7.39,good,0.00,not evaluated
2024-06-18 17:18,7.60,good,0.00,not evaluated
2024-06-18 17:24,7.55,good,0.00,not evaluated
2024-06-18 17:30,7.29,good,0.00,not evaluated
2024-06-18 17:36,7.25,good,0.00,not evaluated
2024-06-18 17:42,7.75,good,0.00,not evaluated
2024-06-18 17:48,7.76,good,0.00,not evaluated
2024-06-18 17:54,7.31,good,0.00,not evaluated
2024-06-18 18:00,7.64,good,0.00,not evaluated
2024-06-18 18:06,7.34,good,0.00,not evaluated
2024-06-18 18:12,7.45,good,0.00,not evaluated
2024-06-18 18:18,6.95,good,0.00,not evaluated
2024-06-18 18:24,7.17,good,0.00,not evaluated
2024-06-18 18:30,6.75,good,0.00,not evaluated
2024-06-18 18:36,7.67,good,0.00,not evaluated
2024-06-18 18:42,7.39,good,0.00,not evaluated
2024-06-18 18:48,7.66,good,0.00,not evaluated
2024-06-18 18:54,7.82,good,0.00,not evaluated
2024-06-18 19:00,8.41,good,0.00,not evaluated
2024-06-18 19:06,8.08,good,0.00,not evaluated
2024-06-18 19:12,7.97,good,0.00,not evaluated
2024-06-18 19:18,7.70,good,0.00,not evaluated
2024-06-18 19:24,7.50,good,0.00,not evaluated
2024-06-18 19:30,7.40,good,0.00,not evaluated
2024-06-18 19:36,7.05,good,0.00,not evaluated
2024-06-18 19:42,7.49,good,0.00,not evaluated
2024-06-18 19:48,7.15,good,0.00,not evaluated
2024-06-18 19:54,6.61,good,0.00,not evaluated
2024-06-18 20:00,6.67,good,0.00,not evaluated
2024-06-18 20:06,7.13,good,0.00,not evaluated
2024-06-18 20:12,7.09,good,0.00,not evaluated
2024-06-18 20:18,7.26,good,0.00,not evaluated
2024-06-18 20:24,7.53,good,0.00,not evaluated
2024-06-18 20:30,7.18,good,0.00,not evaluated
2024-06-18 20:36,7.52,good,0.00,not evaluated
2024-06-18 20:42,6.85,good,0.00,not evaluated
2024-06-18 20:48,6.91,good,0.00,not evaluated
2024-06-18 20:54,6.57,good,0.00,not evaluated
2024-06-18 21:00,6.69,good,0.00,not evaluated
2024-06-18 21:06,6.92,good,0.00,not evaluated
2024-06-18 21:12,6.93,good,0.00,not evaluated
2024-06-18 21:18,6.83,good,0.00,not evaluated
2024-06-18 21:24,6.73,good,0.00,not evaluated
2024-06-18 21:30,6.19,good,0.00,not evaluated
2024-06-18 21:36,6.25,good,0.00,not evaluated
2024-06-18 21:42,6.17,good,0.00,not evaluated
2024-06-18 21:48,6.02,good,0.00,not evaluated
2024-06-18 21:54,6.19,good,0.00,not evaluated
2024-06-18 22:00,5.86,good,0.00,not evaluated
2024-06-18 22:06,5.91,good,0.00,not evaluated
2024-06-18 22:12,5.41,good,0.00,not evaluated
2024-06-18 22:18,5.50,good,0.00,not evaluated
2024-06-18 22:24,5.60,good,0.00,not evaluated
2024-06-18 22:30,5.48,good,0.00,not evaluated
2024-06-18 22:36,4.87,good,0.00,not evaluated
2024-06-18 22:42,5.49,good,0.00,not evaluated
2024-06-18 22:48,5.37,good,0.00,not evaluated
2024-06-18 22:54,5.34,good,0.00,not evaluated
2024-06-18 23:00,5.24,good,0.00,not evaluated
2024-06-18 23:06,5.43,good,0.00,not evaluated
2024-06-18 23:12,5.31,good,0.00,not evaluated
2024-06-18 23:18,5.15,good,0.00,not evaluated
2024-06-18 23:24,5.45,good,0.00,not evaluated
2024-06-18 23:30,5.26,good,0.00,not evaluated
2024-06-18 23:36,4.94,good,0.00,not evaluated
2024-06-18 23:42,5.57,good,0.00,not evaluated
2024-06-18 23:48,5.59,good,0.00,not evaluated
2024-06-18 23:54,5.59,good,0.00,not evaluated
2024-06-19 00:00,5.02,good,0.00,not evaluated
2024-06-19 00:06,5.79,good,0.00,not evaluated
2024-06-19 00:12,5.46,good,0.00,not evaluated
2024-06-19 00:18,5.69,good,0.00,not evaluated
2024-06-19 00:24,5.92,good,0.00,not evaluated
2024-06-19 00:30,6.08,good,0.00,not evaluated
2024-06-19 00:36,5.36,good,0.00,not evaluated
2024-06-19 00:42,5.76,good,0.00,not evaluated
2024-06-19 00:48,6.09,good,0.00,not evaluated
2024-06-19 00:54,5.97,good,0.00,not evaluated
2024-06-19 01:00,6.45,good,0.00,not evaluated
2024-06-19 01:06,6.55,good,0.00,not evaluated
2024-06-19 01:12,6.86,good,0.00,not evaluated
2024-06-19 01:18,6.88,good,0.00,not evaluated
2024-06-19 01:24,6.37,good,0.00,not evaluated
2024-06-19 01:30,7.15,good,0.00,not evaluated
2024-06-19 01:36,6.91,good,0.00,not evaluated
2024-06-19 01:42,6.92,good,0.00,not evaluated
2024-06-19 01:48,6.62,good,0.00,not evaluated
2024-06-19 01:54,6.78,good,0.00,not evaluated
2024-06-19 02:00,7.40,good,0.00,not evaluated
2024-06-19 02:06,7.08,good,0.00,not evaluated
2024-06-19 02:12,7.05,good,0.00,not evaluated
2024-06-19 02:18,7.00,good,0.00,not evaluated
2024-06-19 02:24,7.19,good,0.00,not evaluated
2024-06-19 02:30,7.10,good,0.00,not evaluated
2024-06-19 02:36,7.14,good,0.00,not evaluated
2024-06-19 02:42,7.13,good,0.00,not evaluated
2024-06-19 02:48,6.99,good,0.00,not evaluated
2024-06-19 02:54,6.62,good,0.00,not evaluated
2024-06-19 03:00,6.52,good,0.00,not evaluated
2024-06-19 03:06,7.13,good,0.00,not evaluated
2024-06-19 03:12,7.56,good,0.00,not evaluated
2024-06-19 03:18,7.25,good,0.00,not evaluated
2024-06-19 03:24,6.51,good,0.00,not evaluated
2024-06-19 03:30,6.41,good,0.00,not evaluated
2024-06-19 03:36,6.69,good,0.00,not evaluated
2024-06-19 03:42,6.77,good,0.00,not evaluated
2024-06-19 03:48,6.82,good,0.00,not evaluated
2024-06-19 03:54,6.68,good,0.00,not evaluated
2024-06-19 04:00,6.46,good,0.00,not evaluated
2024-06-19 04:06,6.06,good,0.00,not evaluated
2024-06-19 04:12,6.26,good,0.00,not evaluated
2024-06-19 04:18,6.35,good,0.00,not evaluated
2024-06-19 04:24,6.43,good,0.00,not evaluated
2024-06-19 04:30,6.53,good,0.00,not evaluated
2024-06-19 04:36,6.53,good,0.00,not evaluated
2024-06-19 04:42,6.24,good,0.00,not evaluated
2024-06-19 04:48,7.27,good,0.00,not evaluated
2024-06-19 04:54,6.91,good,0.00,not evaluated
2024-06-19 05:00,6.55,good,0.00,not evaluated
2024-06-19 05:06,6.18,good,0.00,not evaluated
2024-06-19 05:12,6.60,good,0.00,not evaluated
2024-06-19 05:18,6.34,good,0.00,not evaluated
2024-06-19 05:24,6.56,good,0.00,not evaluated
2024-06-19 05:30,6.63,good,0.00,not evaluated
2024-06-19 05:36,6.54,good,0.00,not evaluated
2024-06-19 05:42,7.30,good,0.00,not evaluated
2024-06-19 05:48,6.18,good,0.00,not evaluated
2024-06-19 05:54,7.34,good,0.00,not evaluated
2024-06-19 06:00,7.39,good,0.00,not evaluated
2024-06-19 06:06,7.00,good,0.00,not evaluated
2024-06-19 06:12,6.98,good,0.00,not evaluated
2024-06-19 06:18,7.27,good,0.00,not evaluated
2024-06-19 06:24,7.18,good,0.00,not evaluated
2024-06-19 06:30,6.72,good,0.00,not evaluated
